trade_id,date,ticker,company_name,sector,exchange,currency,open,high,low,close,volume,trade_type,trade_price,quantity,trade_value,ma_7,ma_30,rsi,trader_id,broker,commission,net_value,Month,Quarter,Year
TRD-128509,01-12-2023,PFE,Pfizer Inc.,Healthcare,TSX,USD,19.7,19.99,19.5,19.8,22293698,BUY,19.61,469,9197.09,19.99,20.87,41.51,TRD1020,Morgan Stanley,9.2,9187.89,12,4,2023
TRD-114553,01-12-2023,JPM,JPMorgan Chase,Financial,NASDAQ,CAD,83.35,83.93,83.05,83.64,22293698,BUY,83.63,469,7192.18,83.94,85.39,45.72,TRD1046,Schwab,7.19,7184.99,12,4,2023
TRD-128491,01-12-2023,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,458.48,484.01,457.94,130.93,6724292,SELL,477.83,477,25802.82,470.08,457.92,66.78,TRD1007,JP Morgan,25.8,25777.02,12,4,2023
TRD-137226,01-12-2023,GOOGL,Alphabet Inc.,Technology,NASDAQ,USD,84.35,84.38,82.33,82.85,15207964,BUY,83.75,477,37855,82.33,83.48,52.38,TRD1039,JP Morgan,37.86,37817.14,12,4,2023
TRD-123868,01-12-2023,JPM,JPMorgan Chase,Financial,NYSE,USD,98.19,99.04,96.34,97.37,3563250,SELL,97.52,268,26135.36,96.52,101.03,36.01,TRD1067,JP Morgan,26.14,26109.22,12,4,2023
TRD-128478,01-12-2023,AAPL,Apple Inc.,Technology,NYSE,USD,102.09,102.33,99.58,99.96,796750,SELL,100.12,355,35542.6,99.42,99.36,68.14,TRD1032,Morgan Stanley,35.54,35507.06,12,4,2023
TRD-128490,01-12-2023,JPM,JPMorgan Chase,Financial,LSE,GBP,90.55,92.84,90.33,91.49,7453074,SELL,91.83,81,7438.23,90.76,89.83,44.01,TRD1010,Schwab,7.44,7430.79,12,4,2023
TRD-128517,04-12-2023,GOOGL,Alphabet Inc.,Technology,NYSE,GBP,110.37,111.59,108.25,108.8,4942085,SELL,1100.84,184,20462.64,108.58,107.99,65.66,TRD1039,Fidelity,20.46,20442.18,12,4,2023
TRD-132852,04-12-2023,XOM,Exxon Mobil,Energy,NASDAQ,USD,111.93,113.92,111.09,113.55,1165020,SELL,112.39,432,48552.48,114.61,112.93,25.78,TRD1022,Vanguard,48.55,48503.93,12,4,2023
TRD-108934,04-12-2023,WMT,Walmart Inc.,Consumer Defensive,NYSE,CAD,165.83,166.57,164.7,165.05,927903,BUY,165.01,432,9405.57,167.8,164.26,48.69,TRD1047,JP Morgan,9.41,9396.16,12,4,2023
TRD-128542,04-12-2023,META,Meta Platforms,Technology,NASDAQ,USD,562.47,573.25,559.96,568.49,1725433,BUY,567.51,440,249704.4,570.86,577.8,69.31,TRD1070,JP Morgan,249.7,249454.7,12,4,2023
TRD-111259,04-12-2023,AAPL,Apple Inc.,Technology,NASDAQ,USD,123.35,125.59,122.83,124.19,4785754,BUY,567.51,189,23651.46,122.97,124.53,65.15,TRD1069,Robinhood,23.65,23627.81,12,4,2023
TRD-106897,04-12-2023,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,USD,172.86,177.89,172.5,175.92,10175457,BUY,174.85,250,43712.5,175.06,177.54,45.87,TRD1065,Morgan Stanley,43.71,43668.79,12,4,2023
TRD-128543,04-12-2023,META,Meta Platforms,Technology,NASDAQ,GBP,562.47,573.25,559.96,568.49,1725433,BUY,561.57,137,76935.09,570.86,577.8,69.31,TRD1036,Fidelity,76.94,76858.15,12,4,2023
TRD-103930,04-12-2023,JNJ,Johnson & Johnson,Healthcare,NASDAQ,USD,152.62,152.69,150.22,150.91,5206001,SELL,151.36,33,4994.88,151.64,148.5,63.65,TRD1013,JP Morgan,4.99,4989.89,12,4,2023
TRD-128515,04-12-2023,AAPL,Apple Inc.,Technology,TSX,CAD,99.69,101.52,99.33,99.4,1323433,BUY,108.4,247,24628.37,98.95,101.5,45.16,TRD1027,Fidelity,24.63,24603.74,12,4,2023
TRD-128526,04-12-2023,TSLA,Tesla Inc.,Automotive,LSE,GBP,461.27,475.96,459.25,474.02,6683220,SELL,461.01,31,14291.31,474.01,463.05,54.4,TRD1028,Robinhood,14.29,14277.02,12,4,2023
TRD-128533,04-12-2023,XOM,Exxon Mobil,Communication,TSX,USD,103,103.94,102.85,91.21,2777116,BUY,103.4,204,21093.6,105.02,107.46,52.48,TRD1075,Robinhood,21.09,21072.51,12,4,2023
TRD-134161,04-12-2023,NVDA,NVIDIA Corporation,Communication,NASDAQ,USD,724.6,724.61,718.27,721.23,13558219,SELL,724.24,97,70251.28,725.79,713.26,29.01,TRD1058,Schwab,70.25,70181.03,12,4,2023
TRD-128536,04-12-2023,WMT,Walmart Inc.,Consumer Defensive,NYSE,CAD,202.01,203.43,200.9,151.17,17923266,BUY,201.03,124,37391.58,204.86,204.96,54.5,TRD1018,Robinhood,37.39,37354.19,12,4,2023
TRD-128587,05-12-2023,PFE,Pfizer Inc.,Healthcare,NYSE,USD,19.89,20.34,19.88,20.23,1967255,BUY,19.92,157,3127.44,20.26,19.99,27.69,TRD1017,Robinhood,3.13,3124.31,12,4,2023
TRD-128581,05-12-2023,NVDA,NVIDIA Corporation,Technology,LSE,GBP,1009.34,1028.79,978.14,981.78,1418387,SELL,1011.71,472,477527.12,968.58,986.16,57.45,TRD1025,Goldman Sachs,477.53,477049.59,12,4,2023
TRD-113529,05-12-2023,AAPL,Apple Inc.,Technology,LSE,USD,127.69,131.77,126.63,130.01,3077667,BUY,129.94,472,5717.36,130.95,130.28,53.74,TRD1008,Goldman Sachs,5.72,5711.64,12,4,2023
TRD-124547,05-12-2023,BAC,Bank of America,Financial,LSE,CAD,75.23,76.15,73.61,74.49,1248573,SELL,75.99,297,22569.03,76.14,130.28,57.74,TRD1055,JP Morgan,22.57,22546.46,12,4,2023
TRD-131867,05-12-2023,GOOGL,Alphabet Inc.,Technology,NYSE,USD,111.33,113.74,111.17,113.54,3613513,BUY,111.83,141,15768.03,114.5,114.81,43.13,TRD1039,JP Morgan,15.77,15752.26,12,4,2023
TRD-128577,05-12-2023,META,Meta Platforms,Technology,LSE,USD,569.19,576.11,545.6,553.94,3288885,SELL,547.37,469,256716.53,544.7,548.73,27.98,TRD1001,Schwab,256.72,256459.81,12,4,2023
TRD-128573,05-12-2023,WMT,Walmart Inc.,Consumer Defensive,LSE,USD,202.7,204.07,200.14,200.36,7948798,BUY,201.9,321,64809.9,198.23,206.44,74.81,TRD1072,Vanguard,64.81,64745.09,12,4,2023
TRD-128598,06-12-2023,TSLA,Tesla Inc.,Automotive,NASDAQ,GBP,475.86,476.51,472.37,473.01,35286275,BUY,473.76,355,168184.8,471.18,466.07,44.79,TRD1060,Goldman Sachs,168.18,168016.62,12,4,2023
TRD-119985,06-12-2023,NFLX,Netflix Inc.,Automotive,NYSE,USD,258.92,260.2,253.02,253.45,30091280,BUY,254.63,320,81481.6,471.18,258.71,61.38,TRD1028,Vanguard,81.48,81400.12,12,4,2023
TRD-128616,06-12-2023,PFE,Pfizer Inc.,Healthcare,TSX,USD,20.17,20.45,19.84,20.43,1367531,BUY,514.07,365,7362.05,20.67,20.07,71.62,TRD1037,JP Morgan,7.36,7354.69,12,4,2023
TRD-128500,06-12-2023,META,Meta Platforms,Technology,NYSE,GBP,562.39,569.93,561.54,561.85,18658323,SELL,568.46,448,254670.08,560.15,20.07,73.13,TRD1030,Morgan Stanley,254.67,254415.41,12,4,2023
TRD-135734,06-12-2023,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,487.61,489.61,473.11,479.91,11891889,SELL,483.15,191,92281.65,480.46,465.07,36.08,TRD1010,Goldman Sachs,92.28,92189.37,12,4,2023
TRD-128600,06-12-2023,JPM,JPMorgan Chase,Financial,NYSE,CAD,91,94.85,90.75,94.48,6428012,BUY,92.09,293,26982.37,148.82,94.47,42.46,TRD1035,Vanguard,26.98,26955.39,12,4,2023
TRD-111187,06-12-2023,MSFT,Microsoft Corporation,Technology,NASDAQ,USD,466.25,480.44,464.52,474.23,3604822,BUY,475.61,293,220683.04,469.25,471.92,73.2,TRD1068,Morgan Stanley,220.68,220462.36,12,4,2023
TRD-128612,06-12-2023,META,Meta Platforms,Financial,LSE,USD,556.15,557.63,548.9,549.39,4959311,BUY,557.56,458,255362.48,65.62,545.27,43.62,TRD1052,Schwab,255.36,255107.12,12,4,2023
TRD-128641,07-12-2023,XOM,Exxon Mobil,Energy,TSX,CAD,103.73,104.37,100.12,123.75,37857330,BUY,191.52,106,10813.06,98.9,101.98,65.87,TRD1027,Morgan Stanley,10.81,10802.25,12,4,2023
TRD-109410,07-12-2023,DIS,Walt Disney Co.,Communication,TSX,USD,62.21,62.9,61.44,62.08,10884069,SELL,62.9,140,8806,98.9,62.77,73.44,TRD1051,Schwab,8.81,8797.19,12,4,2023
TRD-119011,07-12-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,122.24,123.98,122.14,123.97,869424,SELL,122.29,10,1222.9,124.89,126.39,43.2,TRD1060,Morgan Stanley,1.22,1221.68,12,4,2023
TRD-128660,07-12-2023,DIS,Walt Disney Co.,Energy,LSE,USD,105.85,106.63,103.66,104.03,798538,BUY,104.52,413,43166.76,112.27,104.42,37.04,TRD1051,Fidelity,43.17,43123.59,12,4,2023
TRD-128634,07-12-2023,TSLA,Tesla Inc.,Automotive,TSX,GBP,470.82,473.91,467.45,470.65,5923987,BUY,467.58,67,31327.86,462.23,472.41,28.15,TRD1074,Robinhood,31.33,31296.53,12,4,2023
TRD-132543,07-12-2023,DIS,Walt Disney Co.,Communication,LSE,USD,103.09,105.67,102.61,105,18447733,BUY,104.04,301,31316.04,104.81,106.38,28.15,TRD1035,Robinhood,31.32,31284.72,12,4,2023
TRD-137834,07-12-2023,BAC,Bank of America,Financial,NYSE,CAD,90.43,91.34,89.95,90.85,2791251,BUY,90.67,342,31009.14,90.98,91.18,25.01,TRD1064,Robinhood,31.01,30978.13,12,4,2023
TRD-138374,07-12-2023,XOM,Exxon Mobil,Energy,NYSE,USD,179.88,182.3,177.08,179.21,1663371,BUY,181.28,98,17765.44,179.45,174.91,53.65,TRD1060,Goldman Sachs,17.77,17747.67,12,4,2023
TRD-128654,07-12-2023,NVDA,NVIDIA Corporation,Healthcare,NYSE,USD,981.97,1002.68,975.59,994.72,3824225,BUY,975.93,144,140533.92,989.74,961.5,38.61,TRD1027,Goldman Sachs,140.53,140393.39,12,4,2023
TRD-128652,07-12-2023,NVDA,NVIDIA Corporation,Technology,NYSE,USD,981.97,1002.68,975.59,994.72,3824225,SELL,169.35,382,378229.66,168.39,961.5,38.61,TRD1017,Morgan Stanley,378.23,377851.43,12,4,2023
TRD-128663,07-12-2023,PFE,Pfizer Inc.,Healthcare,NASDAQ,USD,20.45,20.61,19.79,19.97,2933498,SELL,20.27,110,2229.7,19.99,19.87,57.62,TRD1065,Fidelity,2.23,2227.47,12,4,2023
TRD-128650,07-12-2023,META,Meta Platforms,Technology,NYSE,CAD,548.53,550.79,519.84,524.88,7137000,SELL,520.38,152,79097.76,534.99,509.6,40.71,TRD1040,Morgan Stanley,79.1,79018.66,12,4,2023
TRD-128653,07-12-2023,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,981.97,1002.68,975.59,994.72,1104438,SELL,994.63,227,225781.01,989.74,961.5,38.61,TRD1037,Goldman Sachs,225.78,225555.23,12,4,2023
TRD-128661,07-12-2023,DIS,Walt Disney Co.,Communication,TSX,USD,105.85,106.63,103.66,104.03,798538,BUY,105.31,397,41808.07,103.93,104.42,60.46,TRD1070,JP Morgan,41.81,41766.26,12,4,2023
TRD-128676,08-12-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,147.81,150.08,147.46,147.95,641845,SELL,148.35,410,60823.5,147.5,146.64,47.7,TRD1042,JP Morgan,60.82,60762.68,12,4,2023
TRD-128678,08-12-2023,TSLA,Tesla Inc.,Automotive,NASDAQ,CAD,468.13,472.78,463.29,464.32,6591450,SELL,464.29,350,162501.5,464.3,288.58,67.57,TRD1010,Fidelity,162.5,162339,12,4,2023
TRD-103120,08-12-2023,META,Meta Platforms,Technology,TSX,CAD,388.63,389.7,380.13,384.08,9405194,SELL,381.5,350,74774,381.23,385.17,27.82,TRD1000,Robinhood,74.77,74699.23,12,4,2023
TRD-128726,11-12-2023,META,Meta Platforms,Technology,LSE,USD,523.47,530.58,517.59,529.73,2203424,BUY,216.75,116,60951.04,529.84,526.03,55.84,TRD1040,Vanguard,60.95,60890.09,12,4,2023
TRD-128713,11-12-2023,JNJ,Johnson & Johnson,Automotive,LSE,USD,474.42,491.73,467.26,476.14,5927172,SELL,486,267,206064,477.19,475.06,57.08,TRD1030,Morgan Stanley,206.06,205857.94,12,4,2023
TRD-128714,11-12-2023,JNJ,Johnson & Johnson,Healthcare,LSE,GBP,474.42,491.73,467.26,476.14,4670034,SELL,478.19,93,44471.67,477.19,475.06,57.08,TRD1040,Schwab,44.47,44427.2,12,4,2023
TRD-128721,11-12-2023,WMT,Walmart Inc.,Consumer Defensive,NYSE,GBP,198.91,201.16,194.15,195.44,2711003,BUY,983.69,215,42122.8,195.72,191.58,54.74,TRD1062,Morgan Stanley,42.12,42080.68,12,4,2023
TRD-128715,11-12-2023,JNJ,Johnson & Johnson,Healthcare,LSE,CAD,474.42,491.73,467.26,476.14,4670034,SELL,471.23,433,204042.59,55.51,475.06,57.08,TRD1052,Fidelity,204.04,203838.55,12,4,2023
TRD-135454,11-12-2023,GOOGL,Alphabet Inc.,Technology,LSE,USD,110.72,114.09,108.87,112.98,5401683,BUY,109.36,215,23512.4,113.81,116.14,39.87,TRD1050,Goldman Sachs,23.51,23488.89,12,4,2023
TRD-128720,11-12-2023,WMT,Walmart Inc.,Communication,LSE,USD,198.91,201.16,194.15,195.44,2711003,SELL,194.87,168,32738.16,195.72,191.58,54.74,TRD1004,Vanguard,32.74,32705.42,12,4,2023
TRD-128700,11-12-2023,GOOGL,Alphabet Inc.,Financial,NYSE,USD,112.32,115.26,111.13,115.03,7530466,BUY,112.42,474,53287.08,115.94,113.32,57.43,TRD1039,Vanguard,53.29,53233.79,12,4,2023
TRD-128697,11-12-2023,AAPL,Apple Inc.,Technology,TSX,USD,98.51,102.56,98.01,101.74,14811458,SELL,102.02,251,25607.02,102.96,100.66,66.92,TRD1070,Vanguard,25.61,25581.41,12,4,2023
TRD-135294,11-12-2023,GOOGL,Alphabet Inc.,Technology,LSE,USD,111.76,112.57,109.97,111.65,6214739,BUY,111.21,378,42037.38,102.96,108.58,44.52,TRD1051,Schwab,42.04,41995.34,12,4,2023
TRD-124446,11-12-2023,WMT,Walmart Inc.,Consumer Defensive,NYSE,GBP,186.31,194.48,185.27,193.38,3849025,SELL,190.06,68,12924.08,194.34,192.6,25.95,TRD1049,Schwab,12.92,12911.16,12,4,2023
TRD-128722,11-12-2023,NFLX,Netflix Inc.,Communication,TSX,CAD,156.57,158.07,156.51,157.02,1778630,SELL,157.89,68,10736.52,157.66,158.45,60.29,TRD1052,Morgan Stanley,10.74,10725.78,12,4,2023
TRD-128727,11-12-2023,NVDA,NVIDIA Corporation,Technology,NYSE,USD,973.85,982.81,968.94,189.12,7603156,BUY,970.45,142,137803.9,988.91,988.41,52.66,TRD1002,Schwab,137.8,137666.1,12,4,2023
TRD-128749,12-12-2023,TSLA,Tesla Inc.,Communication,NASDAQ,USD,470.26,483.95,468.26,481.48,1490302,SELL,472.56,353,166813.68,473.21,461.38,44.91,TRD1022,Fidelity,166.81,166646.87,12,4,2023
TRD-102518,12-12-2023,NVDA,NVIDIA Corporation,Technology,LSE,GBP,478.1,481.73,472.71,476.72,44684018,SELL,477.23,405,193278.15,474.26,480.02,70.6,TRD1031,Robinhood,193.28,193084.87,12,4,2023
TRD-128772,12-12-2023,BAC,Bank of America,Financial,LSE,GBP,87.65,91.1,86.75,89.89,20286777,SELL,88.66,389,34488.74,90.76,92.39,43.41,TRD1022,Robinhood,34.49,34454.25,12,4,2023
TRD-117714,12-12-2023,BAC,Bank of America,Financial,TSX,USD,59.68,59.84,59.05,59.28,1038272,SELL,59.83,249,14897.67,59.1,92.39,59.37,TRD1015,Schwab,14.9,14882.77,12,4,2023
TRD-128772,12-12-2023,BAC,Bank of America,Financial,LSE,GBP,87.65,91.1,86.75,89.89,20286777,BUY,88.66,389,34488.74,90.76,92.39,68.76,TRD1022,Robinhood,34.49,34454.25,12,4,2023
TRD-126480,12-12-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,GBP,139.04,139.58,138.73,139.58,4635348,BUY,999999,150,20878.5,139.06,144.88,39.1,TRD1059,Goldman Sachs,20.88,20857.62,12,4,2023
TRD-128766,12-12-2023,META,Meta Platforms,Technology,TSX,USD,531.44,540.52,525.47,129.63,650779,BUY,131.04,294,225143.75,541.14,546.23,56.33,TRD1014,JP Morgan,225.14,224918.61,12,4,2023
TRD-130591,12-12-2023,PFE,Pfizer Inc.,Healthcare,NYSE,USD,19.28,19.55,19.08,19.11,536636,SELL,19.18,330,6329.4,19.44,18.65,56.33,TRD1066,Schwab,6.33,6323.07,12,4,2023
TRD-128771,12-12-2023,BAC,Bank of America,Financial,LSE,USD,87.65,91.1,86.75,89.89,20286777,SELL,88.86,108,9596.88,90.76,92.39,65.24,TRD1021,Schwab,9.6,9587.28,12,4,2023
TRD-128788,13-12-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,CAD,151.41,153.56,148.74,152.49,1793416,SELL,151.39,47,7115.33,150.53,147.62,74,TRD1059,JP Morgan,7.12,7108.21,12,4,2023
TRD-129462,13-12-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,CAD,154.54,157.17,150.43,150.71,1333995,SELL,151.68,150,22752,151.13,146.49,68.06,TRD1057,JP Morgan,22.75,22729.25,12,4,2023
TRD-128780,13-12-2023,AAPL,Apple Inc.,Technology,NYSE,GBP,101.03,101.24,99.54,100.07,26945073,BUY,100.62,388,39040.56,98.37,100.2,72.57,TRD1023,Morgan Stanley,39.04,39001.52,12,4,2023
TRD-133600,13-12-2023,NVDA,NVIDIA Corporation,Technology,TSX,GBP,700.1,710.09,696.14,705.07,1911160,BUY,100.62,151,107074.1,709.99,702.89,40.6,TRD1046,Schwab,107.07,106967.03,12,4,2023
TRD-128786,13-12-2023,MSFT,Microsoft Corporation,Technology,NASDAQ,CAD,1223.58,1224.23,1214.05,1215.32,2376174,SELL,1223.76,17,20803.92,1193.82,1221.26,34.47,TRD1012,Schwab,20.8,20783.12,12,4,2023
TRD-128798,13-12-2023,JNJ,Johnson & Johnson,Healthcare,LSE,GBP,445.3,457.23,444.1,451.07,170203,BUY,450.6,27,12166.2,452.72,445.91,36.31,TRD1032,Robinhood,12.17,12154.03,12,4,2023
TRD-128791,13-12-2023,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,483.02,483.64,470.83,475.96,4280134,SELL,624.86,303,143034.18,636.75,490.84,66.53,TRD1024,JP Morgan,143.03,142891.15,12,4,2023
TRD-128785,13-12-2023,GOOGL,Alphabet Inc.,Technology,TSX,CAD,118.6,119.07,117.86,118.34,2868747,SELL,118.33,149,17631.17,118.55,117.38,37.77,TRD1007,Goldman Sachs,17.63,17613.54,12,4,2023
TRD-137824,13-12-2023,NFLX,Netflix Inc.,Communication,LSE,GBP,126.97,132.61,124.29,132.15,1543556,SELL,129.81,163,21159.03,130.76,131.45,62.32,TRD1065,JP Morgan,21.16,21137.87,12,4,2023
TRD-128792,13-12-2023,TSLA,Tesla Inc.,Automotive,NYSE,USD,483.02,483.64,470.83,154.72,1323918,SELL,480.96,393,104849.28,477.43,490.84,66.53,TRD1055,Morgan Stanley,104.85,104744.43,12,4,2023
TRD-136289,13-12-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,145.74,147.11,141.2,144.52,1323918,SELL,146.64,425,62322,477.43,143.7,49.58,TRD1040,Vanguard,62.32,62259.68,12,4,2023
TRD-128799,13-12-2023,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,445.3,457.23,444.1,451.07,170203,BUY,457.21,55,25146.55,452.72,155.55,52.54,TRD1062,Vanguard,25.15,25121.4,12,4,2023
TRD-128793,13-12-2023,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,483.02,483.64,470.83,475.96,4280134,SELL,477.12,98,46757.76,477.43,490.84,66.53,TRD1076,Morgan Stanley,46.76,46711,12,4,2023
TRD-128825,14-12-2023,AAPL,Apple Inc.,Technology,NASDAQ,USD,100.95,101.6,97.47,98.45,6907541,SELL,100.35,174,17460.9,98.84,99.1,36.89,TRD1003,Robinhood,17.46,17443.44,12,4,2023
TRD-128826,14-12-2023,GOOGL,Alphabet Inc.,Technology,NASDAQ,GBP,118.46,119.17,114.8,115.25,58668494,BUY,118.39,142,16811.38,122.55,112.47,54.11,TRD1037,Vanguard,16.81,16794.57,12,4,2023
TRD-128844,14-12-2023,XOM,Exxon Mobil,Energy,TSX,USD,101.98,104.07,101.92,101.52,1101868,SELL,102.46,312,31967.52,103.58,99.25,50.74,TRD1000,Morgan Stanley,31.97,31935.55,12,4,2023
TRD-128860,14-12-2023,DIS,Walt Disney Co.,Communication,NASDAQ,USD,100.28,104.21,99.42,103.8,4590512,BUY,102.47,287,29408.89,103.42,107.87,25.87,TRD1007,Morgan Stanley,29.41,29379.48,12,4,2023
TRD-108541,14-12-2023,GOOGL,Alphabet Inc.,Technology,NYSE,USD,109.53,110.32,103.79,105.34,4348357,BUY,107.26,164,17590.64,105.4,107.9,67.7,TRD1024,Goldman Sachs,17.59,17573.05,12,4,2023
TRD-128550,14-12-2023,DIS,Walt Disney Co.,Communication,TSX,USD,105.24,107.84,104.86,106.92,1493585,BUY,106.36,164,18506.64,107.27,105.11,35.74,TRD1040,Robinhood,18.51,18488.13,12,4,2023
TRD-104208,14-12-2023,JNJ,Johnson & Johnson,Communication,LSE,CAD,155.67,157.48,153.61,154.14,2555804,SELL,156.3,500,78150,107.27,153.64,47.47,TRD1052,JP Morgan,78.15,78071.85,12,4,2023
TRD-122783,14-12-2023,GOOGL,Alphabet Inc.,Technology,LSE,USD,118.89,119.28,116.6,117.53,11411632,BUY,117.87,46,5422.02,118,116.23,49.71,TRD1006,Vanguard,5.42,5416.6,12,4,2023
TRD-128863,14-12-2023,PFE,Pfizer Inc.,Healthcare,NYSE,GBP,20.22,20.31,19.7,19.83,697861,BUY,20.03,70,1402.1,19.54,19.83,65.42,TRD1017,Schwab,1.4,1400.7,12,4,2023
TRD-126233,14-12-2023,BAC,Bank of America,Financial,LSE,USD,94.26,96.18,94.05,95.52,395327,BUY,95.41,145,13834.45,95.76,96,70.43,TRD1021,Schwab,13.83,13820.62,12,4,2023
TRD-128826,14-12-2023,GOOGL,Alphabet Inc.,Technology,NASDAQ,USD,118.46,119.17,114.8,115.25,58668494,BUY,118.39,142,16811.38,157.01,112.47,54.11,TRD1037,Vanguard,16.81,16794.57,12,4,2023
TRD-121553,14-12-2023,AAPL,Apple Inc.,Technology,NASDAQ,USD,138.78,138.87,136.14,115.25,58668494,BUY,138.81,142,39144.42,136.86,133.74,44.53,TRD1067,Vanguard,39.14,39105.28,12,4,2023
TRD-128871,15-12-2023,TSLA,Tesla Inc.,Automotive,TSX,USD,475.98,481.22,461.76,467.73,2171746,SELL,1884.32,29,13597.52,464.97,465.72,36.98,TRD1011,Goldman Sachs,13.6,13583.92,12,4,2023
TRD-105882,15-12-2023,DIS,Walt Disney Co.,Communication,NASDAQ,GBP,89.01,89.89,88.76,89.09,769071,SELL,89.42,317,28346.14,88.59,90.64,29.11,TRD1020,Vanguard,28.35,28317.79,12,4,2023
TRD-120868,15-12-2023,TSLA,Tesla Inc.,Communication,NASDAQ,GBP,424.93,426.56,423.55,425.19,10220740,BUY,425.34,334,142063.56,427.95,430.83,55.9,TRD1048,Schwab,142.06,141921.5,12,4,2023
TRD-101448,15-12-2023,MSFT,Microsoft Corporation,Technology,NYSE,GBP,305.52,308.53,305.42,307.65,3688597,SELL,307.08,267,81990.36,310.14,311.73,60.56,TRD1010,Goldman Sachs,81.99,81908.37,12,4,2023
TRD-128898,15-12-2023,PFE,Pfizer Inc.,Healthcare,NYSE,USD,19.83,19.99,18.89,19.12,3158431,BUY,19.65,152,9058.65,19.13,20.17,54.09,TRD1016,Vanguard,9.06,9049.59,12,4,2023
TRD-118796,15-12-2023,TSLA,Tesla Inc.,Automotive,NASDAQ,GBP,394.03,394.2,384.29,387.46,2148893,BUY,390.45,437,170626.65,385.82,394.02,73.23,TRD1033,Morgan Stanley,170.63,170456.02,12,4,2023
TRD-128870,15-12-2023,AMZN,Amazon.com Inc.,Communication,TSX,CAD,153.39,154.5,152.95,154.33,1453122,BUY,153.3,162,24834.6,153.62,151.14,57.15,TRD1037,Fidelity,24.83,24809.77,12,4,2023
TRD-128911,18-12-2023,JPM,JPMorgan Chase,Financial,NYSE,USD,91.43,92.28,90.68,91.74,2445677,SELL,90.9,174,15816.6,92.57,91.82,53.88,TRD1010,Goldman Sachs,15.82,15800.78,12,4,2023
TRD-128912,18-12-2023,JNJ,Johnson & Johnson,Healthcare,NASDAQ,GBP,474.77,475.97,463.52,468.73,5151820,BUY,472.16,482,227581.12,467.7,181.97,43.18,TRD1044,Robinhood,227.58,227353.54,12,4,2023
TRD-133280,18-12-2023,JPM,JPMorgan Chase,Financial,TSX,USD,55.11,55.11,54.61,55.07,450729,BUY,54.68,73,3991.64,54.62,55.97,35.41,TRD1031,Goldman Sachs,3.99,3987.65,12,4,2023
TRD-112441,18-12-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,141.71,144.87,140.95,143.06,28609250,SELL,141.23,28,3954.44,54.62,140.73,38.83,TRD1063,Goldman Sachs,3.95,3950.49,12,4,2023
TRD-105657,18-12-2023,BAC,Bank of America,Financial,LSE,CAD,58.33,58.75,57.84,58.2,7000965,SELL,58.63,411,24096.93,59,59.28,51.76,TRD1050,Goldman Sachs,24.1,24072.83,12,4,2023
TRD-128918,18-12-2023,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,GBP,196.56,202.02,195.87,201.68,1943057,BUY,198.05,420,83181,200.37,197.24,62.8,TRD1077,JP Morgan,83.18,83097.82,12,4,2023
TRD-128936,18-12-2023,DIS,Walt Disney Co.,Consumer Defensive,NYSE,CAD,102.92,104.11,99.88,100.48,591733,BUY,103.89,453,47062.17,101.84,98.33,42.51,TRD1061,Fidelity,47.06,47015.11,12,4,2023
TRD-128950,19-12-2023,MSFT,Microsoft Corporation,Technology,NASDAQ,USD,1276.4,1280.28,1248.39,1251.89,2338739,SELL,1253.05,221,276924.05,1265.19,1245.19,47.04,TRD1058,Robinhood,276.92,276647.13,12,4,2023
TRD-128965,19-12-2023,META,Meta Platforms,Technology,NYSE,USD,514.01,514.8,500.15,504.22,2737361,SELL,513.63,361,185420.43,498.03,505.64,57.89,TRD1059,Fidelity,185.42,185235.01,12,4,2023
TRD-122453,19-12-2023,XOM,Exxon Mobil,Energy,LSE,USD,113.26,114.41,111.44,111.65,2737361,SELL,112.9,361,48547,110.85,110.07,67.29,TRD1022,Vanguard,48.55,48498.45,12,4,2023
TRD-113857,19-12-2023,PFE,Pfizer Inc.,Healthcare,NYSE,USD,37.1,38.14,36.84,111.65,2737361,BUY,37.29,30,1118.7,37.04,37.76,71.66,TRD1017,Robinhood,1.12,1117.58,12,4,2023
TRD-133854,19-12-2023,META,Meta Platforms,Technology,NASDAQ,GBP,544.93,545.89,538.8,545.83,5518635,SELL,542.33,210,113889.3,37.04,508.57,36.85,TRD1041,JP Morgan,113.89,113775.41,12,4,2023
